player,color,moves,total_sac,file_name
Nakamura,Black,84,5,"Grischuk,-A._vs_Nakamura,-Hi_2010.01.07.pgn"
Nakamura,Black,135,12,Amin-Bassem_vs_Nakamura-Hikaru_1997.__.__.pgn
Nakamura,Black,164,0,Maxime-Vachier-Lagrave_vs_Hikaru-Nakamura_2018.06.24.pgn
Nakamura,Black,84,10.5,"Nepomniachtchi,-I._vs_Nakamura,-Hi_2017.04.12.pgn"
Nakamura,Black,97,4.5,"Kasparov,-G._vs_Nakamura,-Hi_2016.04.28.pgn"
Nakamura,Black,60,6,"Vachier-Lagrave,-M._vs_Nakamura,-Hi_2014.08.30.pgn"
Nakamura,White,108,5.5,Hikaru-Nakamura_vs_Fabiano-Caruana_2018.06.16.pgn
Nakamura,White,33,0,"Nakamura,-Hi_vs_Carlsen,-M._2016.06.17.pgn"
Nakamura,White,115,10,"Nakamura,-Hi_vs_Fressinet,-L._2012.12.17.pgn"
Nakamura,Black,66,13.5,Viswanathan-Anand_vs_Hikaru-Nakamura_2018.08.15.pgn
Nakamura,White,95,1,Nakamura-Hikaru_vs_Bologan-Viktor_2005.10.05.pgn
Nakamura,Black,90,6,Tratar-Marko_vs_Nakamura-Hikaru_2003.03.16.pgn
Nakamura,White,129,14.5,Nakamura-Hikaru_vs_Aronian-Levon_2003.03.17.pgn
Nakamura,Black,147,5.5,Granda-Zuniga-Julio-E_vs_Nakamura-Hikaru_2004.__.__.pgn
Nakamura,Black,139,13,"Kasparov,-G._vs_Nakamura,-Hi_2016.04.29 (1).pgn"
Nakamura,White,74,1,"Nakamura,-Hi_vs_Harikrishna,-P._2012.07.22.pgn"
Nakamura,White,98,2.5,"Nakamura,-Hi_vs_Svidler,-P._2010.08.21.pgn"
Nakamura,White,82,13,"Nakamura,-Hi_vs_Nepomniachtchi,-I._2014.06.17.pgn"
Nakamura,Black,83,8.5,"Carlsen,-M._vs_Nakamura,-Hi_2016.10.27 (5).pgn"
Nakamura,White,131,1,"Nakamura,-Hi_vs_Kramnik,-V._2013.12.15.pgn"
Nakamura,White,87,2,Nakamura-Hikaru_vs_Panken-Richard_1998.__.__.pgn
Nakamura,White,78,1,Nakamura-Hikaru_vs_Gelfand-Boris_2005.07.27.pgn
Nakamura,White,61,1,"Nakamura,-Hi_vs_Naroditsky,-D._2017.04.02.pgn"
Nakamura,Black,52,1,"Anand,-V._vs_Nakamura,-Hi_2017.04.17.pgn"
Nakamura,White,167,8,"Nakamura,-Hi_vs_Kramnik,-V._2013.06.29 (1).pgn"
Nakamura,Black,56,5,"Anand,-V._vs_Nakamura,-Hi_2013.01.12.pgn"
Nakamura,Black,94,0,Sergey-Karjakin_vs_Hikaru-Nakamura_2017.12.16 (1).pgn
Nakamura,White,57,0,"Nakamura,-Hi_vs_Fressinet,-L._2014.06.16.pgn"
Nakamura,Black,61,0,"Caruana,-F._vs_Nakamura,-Hi_2016.04.17.pgn"
Nakamura,Black,105,3.5,Mamedyarov-Shakhriyar_vs_Nakamura-Hikaru_2005.09.17.pgn
Nakamura,White,81,4.5,"Nakamura,-Hi_vs_Aronian,-L._2013.09.09.pgn"
Nakamura,White,65,1,Nakamura-Hikaru_vs_Rajlich-Vasik-G_2001.__.__.pgn
Nakamura,Black,139,18,"Aronian,-L._vs_Nakamura,-Hi_2014.06.17.pgn"
Nakamura,White,47,0,Nakamura-Hikaru_vs_Bick-John-D_2006.04.13.pgn
Nakamura,White,71,5.5,"Nakamura,-Hi_vs_Safarli,-E._2013.08.14.pgn"
Nakamura,White,117,17,"Nakamura,-Hi_vs_Gelfand,-B._2014.01.13.pgn"
Nakamura,Black,50,0,"Giri,-A._vs_Nakamura,-Hi_2012.10.25.pgn"
Nakamura,Black,83,0,"Vachier-Lagrave,-M._vs_Nakamura,-Hi_2016.08.24 (12).pgn"
Nakamura,Black,115,4.5,Fabiano-Caruana_vs_Hikaru-Nakamura_2018.06.13.pgn
Nakamura,White,51,0,Hikaru-Nakamura_vs_Shakhriyar-Mamedyarov_2017.06.24.pgn
Nakamura,White,83,2,"Nakamura,-Hi_vs_Cacco,-C._2015.05.01.pgn"
Nakamura,White,53,1,Nakamura-Hikaru_vs_Bokros-Albert_2002.__.__.pgn
Nakamura,White,57,7.5,"Nakamura,-Hi_vs_Aronian,-L._2014.11.25 (2).pgn"
Nakamura,White,64,1,Hikaru-Nakamura_vs_David-WL-Howell_2018.01.28.pgn
Nakamura,Black,65,11,Shakhriyar-Mamedyarov_vs_Hikaru-Nakamura_2018.03.03.pgn
Nakamura,White,0,0,"Nakamura,-Hikaru_vs_Ding,-Liren_Sun Nov 24 2019.pgn"
Nakamura,White,97,2.5,Nakamura-Hikaru_vs_Wojtkiewicz-Aleksander_2005.01.04.pgn
Nakamura,White,102,4.5,"Nakamura,-Hi_vs_Kramnik,-V._2013.06.12.pgn"
Nakamura,White,133,9,"Nakamura,-Hi_vs_Caruana,-F._2016.04.28.pgn"
Nakamura,White,135,17,"Nakamura,-Hi_vs_Aronian,-L._2014.11.25 (6).pgn"
Nakamura,Black,99,0,"Wojtaszek,-R._vs_Nakamura,-Hi_2014.06.19.pgn"
Nakamura,White,84,7.5,Hikaru-Nakamura_vs_Wesley-So_2018.05.27.pgn
Nakamura,White,85,0,"Nakamura,-Hi_vs_Bauer,-Ch_2009.05.28.pgn"
Nakamura,White,133,12.5,Hikaru-Nakamura_vs_Anish-Giri_2017.06.06.pgn
Nakamura,Black,73,3.5,"Carlsen,-M._vs_Nakamura,-Hi_2011.01.23.pgn"
Nakamura,White,91,8.5,Nakamura-Hikaru_vs_Vajda-Szidonia_2001.__.__.pgn
Nakamura,Black,115,10,"Caruana,-F._vs_Nakamura,-Hi_2017.03.30.pgn"
Nakamura,Black,109,10,"Zhao-Zong-Yuan_vs_Nakamura,-H._2008.01.26.pgn"
Nakamura,Black,116,6,Veselin-Topalov_vs_Hikaru-Nakamura_2017.11.12 (4).pgn
Nakamura,White,114,1,"Nakamura,-Hi_vs_Carlsen,-M._2008.10.26.pgn"
Nakamura,White,36,3.5,"Nakamura,-Hi_vs_Grischuk,-A._2009.10.10.pgn"
Nakamura,White,99,2,Hikaru-Nakamura_vs_Sergey-Grigoriants_2017.05.03 (3).pgn
Nakamura,White,89,2,Hikaru-Nakamura_vs_Dmitry-Andreikin_2018.03.05.pgn
Nakamura,Black,188,6.5,Serper-Grigory_vs_Nakamura-Hikaru_2004.11.30.pgn
Nakamura,White,103,17,"Nakamura,-Hi_vs_Caruana,-F._2013.06.12.pgn"
Nakamura,White,120,4.5,Nakamura-Hikaru_vs_Keatinge-Clay-Adrian_2000.__.__.pgn
Nakamura,Black,142,4.5,"Narciso-Dublan,-M._vs_Nakamura,-H._2007.10.26.pgn"
Nakamura,Black,109,0,"Gelfand,-B._vs_Nakamura,-Hi_2013.06.12.pgn"
Nakamura,White,80,0,Nakamura-Hikaru_vs_Gonzales-Jayson_2002.__.__.pgn
Nakamura,White,32,1,"Nakamura,-Hi_vs_Giri,-A._2014.08.04.pgn"
Nakamura,Black,60,0,Fabiano-Caruana_vs_Hikaru-Nakamura_2018.06.05.pgn
Nakamura,Black,128,0,"Nureev,-G._vs_Nakamura,-Hi_2009.03.20.pgn"
Nakamura,White,0,0,"Hikaru-Nakamura_vs_Bosiocic,-Marin_Sun Dec 29 2019.pgn"
Nakamura,White,77,2.5,"Nakamura,-Hi_vs_Yu-Yangyi_2015.02.03.pgn"
Nakamura,White,159,5.5,"Nakamura,-H._vs_Gashimov,-V._2007.10.20.pgn"
Nakamura,Black,141,6,"Hou-Yifan_vs_Nakamura,-Hi_2012.10.26.pgn"
Nakamura,Black,154,6,"Riazantsev,-A._vs_Nakamura,-Hi_2016.12.29.pgn"
Nakamura,White,96,10.5,Hikaru-Nakamura_vs_Magnus-Carlsen_2018.01.03 (6).pgn
Nakamura,White,53,0,"Nakamura,-Hi_vs_Gupta,-Ab_2016.02.03.pgn"
Nakamura,Black,197,1,"Le-Quang-Liem_vs_Nakamura,-Hi_2010.10.30.pgn"
Nakamura,Black,94,2.5,"Morozevich,-A._vs_Nakamura,-Hi_2016.12.29.pgn"
Nakamura,Black,79,0,Efimenko-Zahar_vs_Nakamura-Hikaru_2000.__.__.pgn
Nakamura,Black,92,8.5,Dolgitser-Konstantin_vs_Nakamura-Hikaru_2002.__.__.pgn
Nakamura,Black,187,5,Bologan-Viktor_vs_Nakamura-Hikaru_2003.__.__.pgn
Nakamura,Black,50,6,"Aleskerov,-F._vs_Hikaru-Nakamura_2018.02.28.pgn"
Nakamura,Black,105,4,Fabiano-Caruana_vs_Hikaru-Nakamura_2018.04.27.pgn
Nakamura,White,107,2,"Nakamura,-H._vs_Bauer,-Ch_2008.04.10.pgn"
Nakamura,White,138,10,"Nakamura,-Hi_vs_Grischuk,-A._2016.12.30.pgn"
Nakamura,Black,67,10,Pavel-Eljanov_vs_Hikaru-Nakamura_2017.11.16.pgn
Nakamura,Black,159,18.5,Efimenko-Zahar_vs_Nakamura-Hikaru_2005.01.02.pgn
Nakamura,Black,81,1,Filatov-Leonid_vs_Nakamura-Hikaru_2001.__.__.pgn
Nakamura,White,98,12.5,"Nakamura,-Hi_vs_Kasparov,-G._2016.04.29.pgn"
Nakamura,White,119,10.5,Hikaru-Nakamura_vs_Sergey-Karjakin_2017.06.21.pgn
Nakamura,White,105,4.5,Hikaru-Nakamura_vs_Sergey-Grigoriants_2017.05.03.pgn
Nakamura,Black,127,8,Naiditsch-Arkadij_vs_Nakamura-Hikaru_2004.__.__.pgn
Nakamura,Black,58,7,"Burnett,-R._vs_Nakamura,-Hi_2009.10.21.pgn"
Nakamura,Black,74,0,"Kamsky,-G._vs_Nakamura,-Hi_2010.05.16.pgn"
Nakamura,Black,81,0,"Anand,-V._vs_Nakamura,-Hi_2015.02.17.pgn"
Nakamura,Black,44,2.5,"Kasimdzhanov,-R._vs_Nakamura,-Hi_2009.07.16.pgn"
Nakamura,Black,66,11,"Anand,-V._vs_Nakamura,-Hi_2010.01.19.pgn"
Nakamura,Black,145,13.5,"Topalov,-V._vs_Nakamura,-Hi_2015.08.24.pgn"
Nakamura,Black,96,4.5,"Caruana,-F._vs_Nakamura,-Hi_2014.12.07.pgn"
Nakamura,White,97,10,"Nakamura,-H._vs_Akobian,-V._2007.09.27.pgn"
Nakamura,Black,60,7.5,"Kamsky,-G._vs_Nakamura,-Hi_2016.04.15.pgn"
Nakamura,Black,104,6.5,"Vachier-Lagrave,-M._vs_Nakamura,-Hi_2010.11.16.pgn"
Nakamura,Black,226,8.5,"Polgar,-Ju_vs_Nakamura,-Hi_2010.10.25.pgn"
Nakamura,Black,134,0,"Pelletier,-Y._vs_Nakamura,-Hi_2017.04.17.pgn"
Nakamura,White,119,8.5,Nakamura-Hikaru_vs_Hennigan-Michael_2005.01.25.pgn
Nakamura,White,61,1,"Nakamura,-Hi_vs_Fressinet,-L._2013.09.27.pgn"
Nakamura,White,75,12.5,"Nakamura,-Hi_vs_Giri,-A._2016.02.12.pgn"
Nakamura,Black,98,11,Ippolito-Dean_vs_Nakamura-Hikaru_2003.__.__.pgn
Nakamura,White,81,7,Nakamura-Hikaru_vs_Karjakin-Sergey_2004.12.09.pgn
Nakamura,White,149,8.5,Hikaru-Nakamura_vs_Levon-Aronian_2018.06.15.pgn
Nakamura,White,87,3,Hikaru-Nakamura_vs_Viswanathan-Anand_2017.12.01.pgn
Nakamura,White,96,8.5,"Nakamura,-Hi_vs_Short,-N._2013.12.14.pgn"
Nakamura,White,123,17,Hikaru-Nakamura_vs_Sergey-Karjakin_2017.12.16.pgn
Nakamura,Black,32,2,Wojtkiewicz-Aleksander_vs_Nakamura-Hikaru_2004.04.04.pgn
Nakamura,White,142,10,"Nakamura,-Hi_vs_Beliavsky,-A._2009.08.29.pgn"
Nakamura,White,91,4.5,"Nakamura,-Hi_vs_Leko,-P._2012.12.16.pgn"
Nakamura,Black,121,1,Baginskaite-Camilla_vs_Nakamura-Hikaru_2006.03.05.pgn
Nakamura,Black,41,0,Evgeny-Tomashevsky_vs_Hikaru-Nakamura_2017.05.14.pgn
Nakamura,White,75,5.5,"Nakamura,-Hi_vs_Dominguez-Perez,-L._2014.09.16.pgn"
Nakamura,Black,60,6,"Svidler,-P._vs_Nakamura,-Hi_2016.03.23.pgn"
Nakamura,Black,59,0,Alekseev-Evgeny_vs_Nakamura-Hikaru_2003.__.__.pgn
Nakamura,White,90,10,Nakamura-Hikaru_vs_Baragar-Fletcher_1999.__.__.pgn
Nakamura,White,108,11,Nakamura-Hikaru_vs_Kaufman-Larry-C_1999.__.__.pgn
Nakamura,Black,87,13,"Vachier-Lagrave,-M._vs_Nakamura,-Hi_2016.08.24 (1).pgn"
Nakamura,White,85,2.5,Hikaru-Nakamura_vs_Veselin-Topalov_2017.11.12 (5).pgn
Nakamura,Black,66,0,"Hammer,-J._vs_Nakamura,-Hi_2013.05.18.pgn"
Nakamura,White,136,4.5,"Nakamura,-Hi_vs_Harikrishna,-P._2015.02.05.pgn"
Nakamura,White,59,1,"Nakamura,-Hi_vs_Vachier-Lagrave,-M._2016.08.24 (7).pgn"
Nakamura,Black,90,11,"Kramnik,-V._vs_Nakamura,-Hi_2011.12.03.pgn"
Nakamura,White,277,4.5,"Nakamura,-Hi_vs_Anand,-V._2016.11.14.pgn"
Nakamura,Black,79,19.5,Kallio-Heikki_vs_Nakamura-Hikaru_2002.__.__.pgn
Nakamura,Black,65,1,Veselin-Topalov_vs_Hikaru-Nakamura_2017.11.09 (1).pgn
Nakamura,Black,81,1,"Kramnik,-V._vs_Nakamura,-Hi_2014.12.11.pgn"
Nakamura,Black,91,10,Friedrichs-Klaus_vs_Nakamura-Hikaru_2000.__.__.pgn
Nakamura,Black,111,14.5,"Caruana,-F._vs_Nakamura,-Hi_2016.11.14.pgn"
Nakamura,White,73,9,Hikaru-Nakamura_vs_Hou-Yifan_2018.07.26 (4).pgn
Nakamura,White,107,10,"Nakamura,-Hi_vs_Aronian,-L._2011.12.04.pgn"
Nakamura,White,67,0,"Nakamura,-Hi_vs_Caruana,-F._2016.04.29.pgn"
Nakamura,Black,121,5.5,Bruzon-Lazaro_vs_Nakamura-Hikaru_2002.__.__.pgn
Nakamura,Black,166,15,"Simonian,-H._vs_Nakamura,-Hi_2010.03.19.pgn"
Nakamura,White,87,4.5,"Nakamura,-Hi_vs_Vachier-Lagrave,-M._2009.07.08.pgn"
Nakamura,White,118,5,"Nakamura,-Hi_vs_Vasquez-Schroeder,-R._2010.03.20 (1).pgn"
Nakamura,White,89,6,"Nakamura,-Hi_vs_Anand,-V._2015.06.21.pgn"
Nakamura,Black,109,10,"Kramnik,-V._vs_Nakamura,-Hi_2013.06.29 (1).pgn"
Nakamura,White,155,5,"Nakamura,-Hi_vs_Topalov,-V._2016.11.13.pgn"
Nakamura,Black,299,15,"Meier,-Geo_vs_Nakamura,-Hi_2011.07.25.pgn"
Nakamura,White,69,0,"Nakamura,-Hi_vs_Nepomniachtchi,-I._2017.04.15.pgn"
Nakamura,White,125,11,"Nakamura,-Hi_vs_Adams,-Mi_2010.12.15.pgn"
Nakamura,White,179,4,"Nakamura,-Hi_vs_Meier,-Geo_2014.06.19.pgn"
Nakamura,White,57,3.5,"Nakamura,-Hi_vs_Giri,-A._2014.12.08.pgn"
Nakamura,White,160,7,"Nakamura,-Hi_vs_Mamedov,-Rau_2010.11.18 (1).pgn"
Nakamura,White,129,4.5,"Nakamura,-Hi_vs_Giri,-A._2012.10.02.pgn"
Nakamura,Black,78,0,"Nemeth,-Mi1_vs_Nakamura,-Hi_2009.02.02.pgn"
Nakamura,White,173,14.5,"Nakamura,-Hi_vs_Savchenko,-B._2014.06.19.pgn"
Nakamura,White,79,3.5,"Nakamura,-Hi_vs_Aronian,-L._2014.11.25 (1).pgn"
Nakamura,White,53,0,Hikaru-Nakamura_vs_Sergey-Grigoriants_2017.05.03 (8).pgn
Nakamura,Black,0,0,Daniil-Dubov_vs_Hikaru-Nakamura_Sun Dec 29 2019.pgn
Nakamura,Black,139,10.5,Levon-Aronian_vs_Hikaru-Nakamura_2018.08.14.pgn
Nakamura,White,0,0,Hikaru-Nakamura_vs_Magnus-Carlsen_Mon Dec 30 2019.pgn
Nakamura,Black,56,1,Berzinsh-Roland_vs_Nakamura-Hikaru_2004.09.26.pgn
Nakamura,White,150,10,Nakamura-Hikaru_vs_Stripunsky-Alexander_2004.12.21.pgn
Nakamura,White,60,7.5,Hikaru-Nakamura_vs_Mikhail-Antipov_2018.01.29.pgn
Nakamura,Black,75,3.5,"Ivanchuk,-V._vs_Nakamura,-Hi_2013.06.02.pgn"
Nakamura,Black,54,1,"Cori-T.,-D._vs_Nakamura,-Hi_2013.08.11.pgn"
Nakamura,Black,264,11,"Topalov,-V._vs_Nakamura,-Hi_2016.06.19.pgn"
Nakamura,Black,47,0,"Svidler,-P._vs_Nakamura,-Hi_2009.07.09.pgn"
Nakamura,Black,82,4.5,Maxime-Vachier-Lagrave_vs_Hikaru-Nakamura_2018.08.14.pgn
Nakamura,White,139,14.5,"Nakamura,-Hi_vs_Yu-Yangyi_2017.02.02.pgn"
Nakamura,Black,110,1,"Adhiban,-Baskaran_vs_Nakamura,-Hi_2015.01.31.pgn"
Nakamura,Black,135,1,Fridman-Daniel_vs_Nakamura-Hikaru_2003.__.__.pgn
Nakamura,Black,141,1,Levon-Aronian_vs_Hikaru-Nakamura_2018.06.12.pgn
Nakamura,Black,118,24,"Nepomniachtchi,-I._vs_Nakamura,-Hi_2010.11.17.pgn"
Nakamura,White,45,4.5,"Nakamura,-Hi_vs_Mamedyarov,-S._2013.06.12.pgn"
Nakamura,Black,91,15,"So,-W._vs_Nakamura,-Hi_2016.07.14.pgn"
Nakamura,White,43,0,"Nakamura,-Hi_vs_Friedel,-J._2009.05.17.pgn"
Nakamura,White,103,7,Nakamura-Hikaru_vs_Rajlich-Vasik-G_1999.__.__.pgn
Nakamura,Black,80,10,"Kasimdzhanov,-R._vs_Nakamura,-H._2008.04.12.pgn"
Nakamura,White,125,14.5,"Nakamura,-Hi_vs_Carlsen,-M._2016.10.27 (2).pgn"
Nakamura,Black,104,1,"Morozevich,-A._vs_Nakamura,-Hi_2012.07.22.pgn"
Nakamura,Black,79,16,"Tomashevsky,-E._vs_Nakamura,-Hi_2014.10.08.pgn"
Nakamura,Black,64,1,"Aronian,-L._vs_Nakamura,-Hi_2012.12.01.pgn"
Nakamura,White,103,2.5,Hikaru-Nakamura_vs_Shakhriyar-Mamedyarov_2018.08.22.pgn
Nakamura,White,225,5.5,Nakamura-Hikaru_vs_Laznicka-Viktor_2006.05.30.pgn
Nakamura,White,53,0,"Nakamura,-Hi_vs_Kacheishvili,-G._2009.09.08.pgn"
Nakamura,Black,65,0,"Caruana,-F._vs_Nakamura,-Hi_2016.03.20.pgn"
Nakamura,White,167,17,"Nakamura,-Hi_vs_Adams,-Mi_2014.12.08.pgn"
Nakamura,White,61,5,Hikaru-Nakamura_vs_Jeffery-Xiong_2018.04.23.pgn
Nakamura,Black,116,6,"Nabaty,-T._vs_Nakamura,-Hi_2015.01.29.pgn"
Nakamura,Black,41,3.5,"Yu-Yangyi_vs_Nakamura,-Hi_2017.02.02 (1).pgn"
Nakamura,Black,36,13.5,"Harmon-Vellotti,-Luke_vs_Hikaru-Nakamura_2018.02.07.pgn"
Nakamura,Black,23,0,"Vachier-Lagrave,-M._vs_Nakamura,-Hi_2016.08.24 (2).pgn"
Nakamura,Black,130,7.5,Onischuk-Alexander_vs_Nakamura-Hikaru_2006.03.11.pgn
Nakamura,White,114,6,"Nakamura,-Hi_vs_Topalov,-V._2014.09.04.pgn"
Nakamura,Black,62,4.5,"Vachier-Lagrave,-M._vs_Nakamura,-Hi_2015.06.15.pgn"
Nakamura,Black,58,2.5,"Harikrishna,-P._vs_Nakamura,-Hi_2016.05.04 (5).pgn"
Nakamura,Black,121,11,"Aronian,-L._vs_Nakamura,-Hi_2013.09.13.pgn"
Nakamura,Black,68,1,Alexander-Morozevich_vs_Hikaru-Nakamura_2018.03.05.pgn
Nakamura,White,83,14,Nakamura-Hikaru_vs_Hoang-Thanh-Trang_2002.__.__.pgn
Nakamura,White,88,14.5,Hikaru-Nakamura_vs_Maxime-Vachier-Lagrave_2017.06.25.pgn
Nakamura,White,77,5,"Nakamura,-Hi_vs_Li-Chao2_2013.11.30.pgn"
Nakamura,White,136,6,"Nakamura,-H._vs_Bareev,-E._2007.10.30.pgn"
Nakamura,White,81,13.5,Hikaru-Nakamura_vs_Levon-Aronian_2018.06.20.pgn
Nakamura,White,51,5,Nakamura-Hikaru_vs_Zatonskih-Anna_2004.03.08.pgn
Nakamura,Black,57,5,"Anand,-V._vs_Nakamura,-Hi_2017.04.12.pgn"
Nakamura,Black,69,16,Kozul-Zdenko_vs_Nakamura-Hikaru_2001.__.__.pgn
Nakamura,Black,42,0,Mladenov-Plamen_vs_Nakamura-Hikaru_1999.__.__.pgn
Nakamura,Black,61,1,Pelletier-Yannick_vs_Nakamura-Hikaru_2005.07.26.pgn
Nakamura,Black,108,6,"Vaganian,-R._vs_Nakamura,-H._2007.10.21 (1).pgn"
Nakamura,White,89,3.5,"Nakamura,-Hi_vs_Le-Quang-Liem_2015.10.10.pgn"
Nakamura,White,137,12,"Nakamura,-Hi_vs_Codenotti,-M._2014.05.04.pgn"
Nakamura,White,85,7,"Nakamura,-Hi_vs_Caruana,-F._2011.12.28.pgn"
Nakamura,White,129,14.5,Hikaru-Nakamura_vs_Magnus-Carlsen_2018.01.03 (8).pgn
Nakamura,White,109,3.5,"Nakamura,-Hi_vs_Sargissian,-G._2014.06.20.pgn"
Nakamura,Black,94,12.5,"Zugic,-I._vs_Nakamura,-H._2007.09.27.pgn"
Nakamura,White,83,2,"Nakamura,-Hi_vs_Topalov,-V._2011.03.22.pgn"
Nakamura,White,117,3.5,"Nakamura,-Hi_vs_Vallejo-Pons,-F._2011.10.01.pgn"
Nakamura,White,85,3.5,Nakamura-Hikaru_vs_Ivanisevic-Ivan_2003.03.16.pgn
Nakamura,White,104,2.5,"Nakamura,-Hi_vs_Carlsen,-M._2014.04.27.pgn"
Nakamura,Black,144,5,"Christiansen,-L._vs_Nakamura,-Hi_2010.05.20.pgn"
Nakamura,Black,104,13.5,Sergey-Grigoriants_vs_Hikaru-Nakamura_2017.05.03 (9).pgn
Nakamura,Black,98,0,"Gyimesi,-Z._vs_Nakamura,-Hi_2009.08.02.pgn"
Nakamura,White,141,10.5,Nakamura-Hikaru_vs_Benjamin-Joel_2004.08.17.pgn
Nakamura,White,115,8,Nakamura-Hikaru_vs_Perelshteyn-Eugene_2003.__.__.pgn
Nakamura,White,84,8.5,Hikaru-Nakamura_vs_Maxime-Vachier-Lagrave_2018.06.16.pgn
Nakamura,White,147,1,"Nakamura,-Hi_vs_Capo-Vidal,-U._2009.01.30.pgn"
Nakamura,White,135,4.5,"Nakamura,-Hi_vs_Van-Wely,-L._2014.06.17.pgn"
Nakamura,White,179,8.5,"Nakamura,-Hi_vs_Short,-N._2011.12.11.pgn"
Nakamura,Black,219,14.5,"Shomoev,-A._vs_Nakamura,-Hi_2009.08.01.pgn"
Nakamura,White,81,2,"Nakamura,-Hi_vs_Moen,-A._2012.10.15.pgn"
Nakamura,Black,127,11,"Leko,-P._vs_Nakamura,-Hi_2016.12.28.pgn"
Nakamura,Black,143,6,Bonin-Jay-R_vs_Nakamura-Hikaru_2003.__.__.pgn
Nakamura,White,155,3,"Nakamura,-Hi_vs_Caruana,-F._2015.11.14.pgn"
Nakamura,White,116,7,"Nakamura,-H._vs_Mikhalevski,-V._2007.10.29 (1).pgn"
Nakamura,White,98,1,"Nakamura,-Hi_vs_Ponomariov,-R._2013.06.01.pgn"
Nakamura,Black,97,3.5,"Edouard,-R._vs_Nakamura,-Hi_2013.06.26 (1).pgn"
Nakamura,Black,101,8,Gaprindashvili-Valeriane_vs_Nakamura-Hikaru_2000.__.__.pgn
Nakamura,Black,69,10,Thinnsen-James-A_vs_Nakamura-Hikaru_1998.__.__.pgn
Nakamura,Black,60,6,Alexei-Shirov_vs_Hikaru-Nakamura_2017.09.25.pgn
Nakamura,Black,160,7,"Jones,-G._vs_Nakamura,-Hi_2012.12.03.pgn"
Nakamura,Black,79,7,"Aronian,-L._vs_Nakamura,-Hi_2014.08.27.pgn"
Nakamura,Black,103,3.5,"Harikrishna,-P._vs_Nakamura,-Hi_2016.05.04 (7).pgn"
Nakamura,White,89,4.5,"Nakamura,-Hi_vs_Ramirez,-Alej_2009.10.28.pgn"
Nakamura,Black,118,5,"Vachier-Lagrave,-M._vs_Nakamura,-Hi_2016.08.24 (7).pgn"
Nakamura,Black,104,9.5,"Topalov,-V._vs_Nakamura,-Hi_2015.06.17.pgn"
Nakamura,White,102,5,"Nakamura,-Hi_vs_Grischuk,-A._2015.06.15.pgn"
Nakamura,White,66,2.5,"Nakamura,-H._vs_Becerra-Rivero,-J._2007.05.23.pgn"
Nakamura,White,53,7.5,Nakamura-Hikaru_vs_Cabrejos-Tovar-Jose_2002.__.__.pgn
Nakamura,Black,120,9.5,"Carlsen,-M._vs_Nakamura,-Hi_2009.11.28 (1).pgn"
Nakamura,Black,110,9.5,"Caruana,-F._vs_Nakamura,-Hi_2014.09.05.pgn"
Nakamura,Black,59,0,"Le-Quang-Liem_vs_Nakamura,-Hi_2015.10.12.pgn"
Nakamura,White,47,1,"Nakamura,-Hi_vs_Kasimdzhanov,-R._2014.10.12.pgn"
Nakamura,White,73,4.5,"Nakamura,-Hi_vs_Topalov,-V._2015.12.13.pgn"
Nakamura,Black,82,1,"Aravindh,-Chithambaram-VR_vs_Nakamura,-Hi_2016.10.09.pgn"
Nakamura,Black,180,6,"Grischuk,-A._vs_Nakamura,-Hi_2010.11.14.pgn"
Nakamura,Black,71,2.5,Horvath-Csaba_vs_Nakamura-Hikaru_2002.__.__.pgn
Nakamura,White,68,1.5,"Nakamura,-Hi_vs_Giri,-A._2016.06.17.pgn"
Nakamura,White,70,3.5,"Nakamura,-Hi_vs_Bok,-B._2016.10.05.pgn"
Nakamura,Black,120,8,"Caruana,-F._vs_Nakamura,-Hi_2015.11.15 (3).pgn"
Nakamura,Black,132,0,Magnus-Carlsen_vs_Hikaru-Nakamura_2018.01.03 (8).pgn
Nakamura,White,49,5.5,Nakamura-Hikaru_vs_Stripunsky-Alexander_2004.11.26.pgn
Nakamura,Black,60,3.5,"Giri,-A._vs_Nakamura,-Hi_2012.07.30.pgn"
Nakamura,Black,68,9,"Stukopin,-A._vs_Nakamura,-Hi_2015.10.10.pgn"
Nakamura,White,66,0,"Nakamura,-Hi_vs_Radjabov,-T._2014.06.18.pgn"
Nakamura,White,67,4.5,Hikaru-Nakamura_vs_Fabiano-Caruana_2017.11.02.pgn
Nakamura,Black,134,6,"Grischuk,-A._vs_Nakamura,-Hi_2011.03.20.pgn"
Nakamura,White,75,1.5,Nakamura-Hikaru_vs_Berg-Emanuel_2003.__.__.pgn
Nakamura,White,87,6,"Nakamura,-Hi_vs_Ponomariov,-R._2011.05.22.pgn"
Nakamura,Black,81,3.5,"So,-W._vs_Nakamura,-Hi_2016.04.28 (1).pgn"
Nakamura,Black,86,0,"Short,-N._vs_Nakamura,-Hi_2010.01.18.pgn"
Nakamura,Black,123,10,"Carlsen,-M._vs_Nakamura,-Hi_2013.05.07.pgn"
Nakamura,White,33,0,"Nakamura,-Hi_vs_Movsesian,-S._2009.07.15.pgn"
Nakamura,Black,192,15.5,Miton-Kamil_vs_Nakamura-Hikaru_2005.07.04.pgn
Nakamura,Black,70,8.5,"Edouard,-R._vs_Nakamura,-Hi_2017.02.02.pgn"
Nakamura,Black,101,1,"Koneru,-H._vs_Nakamura,-Hi_2008.10.27.pgn"
